path,frame_count,uniform_frames,key_frames
data/MVBench/video/perception/videos/video_5798.mp4,312,10,6
data/MVBench/video/perception/videos/video_6291.mp4,358,11,6
data/MVBench/video/perception/videos/video_10762.mp4,964,32,16
data/MVBench/video/perception/videos/video_8069.mp4,763,25,13
data/MVBench/video/perception/videos/video_1717.mp4,326,10,6
data/MVBench/video/perception/videos/video_10206.mp4,614,20,11
data/MVBench/video/perception/videos/video_10574.mp4,1049,34,18
data/MVBench/video/perception/videos/video_8082.mp4,670,22,12
data/MVBench/video/perception/videos/video_3869.mp4,558,18,10
data/MVBench/video/perception/videos/video_8929.mp4,979,32,17
data/MVBench/video/perception/videos/video_4861.mp4,729,24,12
data/MVBench/video/perception/videos/video_1925.mp4,558,18,10
data/MVBench/video/perception/videos/video_11119.mp4,1047,34,18
data/MVBench/video/perception/videos/video_5570.mp4,356,11,6
data/MVBench/video/perception/videos/video_3115.mp4,785,26,13
data/MVBench/video/perception/videos/video_5558.mp4,515,17,9
data/MVBench/video/perception/videos/video_3897.mp4,373,12,7
data/MVBench/video/perception/videos/video_11455.mp4,423,14,8
data/MVBench/video/perception/videos/video_10039.mp4,664,22,12
data/MVBench/video/perception/videos/video_11469.mp4,565,19,10
data/MVBench/video/perception/videos/video_1500.mp4,1052,35,18
data/MVBench/video/perception/videos/video_5766.mp4,692,23,12
data/MVBench/video/perception/videos/video_9606.mp4,651,21,11
data/MVBench/video/perception/videos/video_6535.mp4,475,15,8
data/MVBench/video/perception/videos/video_8518.mp4,693,23,12
data/MVBench/video/perception/videos/video_4518.mp4,810,26,14
data/MVBench/video/perception/videos/video_10818.mp4,535,17,9
data/MVBench/video/perception/videos/video_9014.mp4,765,25,13
data/MVBench/video/perception/videos/video_4901.mp4,399,13,7
data/MVBench/video/perception/videos/video_11079.mp4,857,28,15
data/MVBench/video/perception/videos/video_6694.mp4,1050,35,18
data/MVBench/video/perception/videos/video_6119.mp4,1052,35,18
data/MVBench/video/perception/videos/video_3707.mp4,382,12,7
data/MVBench/video/perception/videos/video_2431.mp4,1050,34,18
data/MVBench/video/perception/videos/video_8108.mp4,985,32,17
data/MVBench/video/sta/sta_video/9VF2C.mp4,710,23,12
data/MVBench/video/sta/sta_video/0KZYF.mp4,921,30,16
data/MVBench/video/sta/sta_video/MJYTA.mp4,645,26,14
data/MVBench/video/sta/sta_video/2UQKZ.mp4,1059,35,18
data/MVBench/video/sta/sta_video/1HZGH.mp4,545,32,17
data/MVBench/video/sta/sta_video/RVVDR.mp4,896,29,15
data/MVBench/video/sta/sta_video/S2S7I.mp4,505,33,18
data/MVBench/video/sta/sta_video/Q948H.mp4,990,33,17
data/MVBench/video/sta/sta_video/NAZ52.mp4,892,34,17
data/MVBench/video/sta/sta_video/DAA3F.mp4,961,32,17
data/MVBench/video/sta/sta_video/PH5VU.mp4,657,40,20
data/MVBench/video/sta/sta_video/759MY.mp4,337,20,10
data/MVBench/video/sta/sta_video/SUG5S.mp4,188,30,15
data/MVBench/video/sta/sta_video/J48N6.mp4,922,30,16
data/MVBench/video/sta/sta_video/RQRRD.mp4,1393,46,24
data/MVBench/video/sta/sta_video/PTAZ9.mp4,901,30,16
data/MVBench/video/sta/sta_video/S06H3.mp4,659,21,11
data/MVBench/video/sta/sta_video/FNBYE.mp4,235,38,19
data/MVBench/video/sta/sta_video/Y0MCG.mp4,921,30,16
data/MVBench/video/sta/sta_video/0PVKV.mp4,975,32,17
data/MVBench/video/sta/sta_video/V6H2O.mp4,1105,36,19
data/MVBench/video/sta/sta_video/Q3BCC.mp4,1012,42,22
data/MVBench/video/sta/sta_video/EK5K1.mp4,263,42,21
data/MVBench/video/sta/sta_video/HNPX7.mp4,897,29,15
data/MVBench/video/sta/sta_video/1BGZ0.mp4,137,21,11
data/MVBench/video/sta/sta_video/OKHVL.mp4,222,36,18
data/MVBench/video/sta/sta_video/W0XPU.mp4,1559,31,16
data/MVBench/video/sta/sta_video/XMYXI.mp4,1208,40,21
data/MVBench/video/sta/sta_video/ZNQVC.mp4,259,31,16
data/MVBench/video/sta/sta_video/ZJRCS.mp4,934,31,16
data/MVBench/video/sta/sta_video/LGPWK.mp4,198,32,16
data/MVBench/video/sta/sta_video/Z4Y04.mp4,923,30,16
data/MVBench/video/sta/sta_video/6JLD4.mp4,822,30,16
data/MVBench/video/sta/sta_video/EJFUA.mp4,194,31,16
data/MVBench/video/sta/sta_video/VCYH8.mp4,170,27,14
data/MVBench/video/sta/sta_video/7EJUR.mp4,574,23,12
data/MVBench/video/sta/sta_video/5OV3M.mp4,975,32,17
data/MVBench/video/sta/sta_video/81VSN.mp4,1174,39,20
data/MVBench/video/sta/sta_video/IKJGO.mp4,763,45,23
data/MVBench/video/sta/sta_video/AZPOX.mp4,784,32,17
data/MVBench/video/sta/sta_video/2Y8XQ.mp4,188,30,15
data/MVBench/video/sta/sta_video/47RAA.mp4,258,42,20
data/MVBench/video/sta/sta_video/WKPQ3.mp4,770,32,17
data/MVBench/video/sta/sta_video/4BIMI.mp4,903,37,19
data/MVBench/video/sta/sta_video/YT2C3.mp4,815,30,16
data/MVBench/video/sta/sta_video/IALUY.mp4,892,29,15
data/MVBench/video/sta/sta_video/HHNTA.mp4,1009,33,17
data/MVBench/video/sta/sta_video/PCNUP.mp4,708,23,12
data/MVBench/video/sta/sta_video/9POJB.mp4,753,31,16
data/MVBench/video/sta/sta_video/GFK4S.mp4,1082,36,19
data/MVBench/video/sta/sta_video/FYYFX.mp4,931,31,16
data/MVBench/video/sta/sta_video/U9NI5.mp4,360,21,11
data/MVBench/video/sta/sta_video/3QL7J.mp4,997,33,17
data/MVBench/video/sta/sta_video/7LWW3.mp4,747,44,22
data/MVBench/video/sta/sta_video/LQMXW.mp4,1070,36,18
data/MVBench/video/sta/sta_video/MB281.mp4,859,28,15
data/MVBench/video/sta/sta_video/TKAUR.mp4,255,41,20
data/MVBench/video/sta/sta_video/AFIRW.mp4,957,31,16
data/MVBench/video/sta/sta_video/QLFR5.mp4,1149,38,20
data/MVBench/video/sta/sta_video/ALJ7B.mp4,913,30,16
data/MVBench/video/sta/sta_video/2ZICJ.mp4,1051,35,18
data/MVBench/video/sta/sta_video/ZZ3HT.mp4,842,35,19
data/MVBench/video/sta/sta_video/LLQBB.mp4,967,32,17
data/MVBench/video/sta/sta_video/V26U3.mp4,450,30,15
data/MVBench/video/sta/sta_video/IBWAW.mp4,920,30,16
data/MVBench/video/sta/sta_video/T56KO.mp4,661,33,17
data/MVBench/video/sta/sta_video/K6W5I.mp4,899,30,15
data/MVBench/video/sta/sta_video/4WVTC.mp4,359,21,11
data/MVBench/video/sta/sta_video/XRG9K.mp4,149,19,10
data/MVBench/video/sta/sta_video/YYLKT.mp4,387,23,12
data/MVBench/video/sta/sta_video/WKVWF.mp4,874,29,15
data/MVBench/video/sta/sta_video/1GII3.mp4,861,28,15
data/MVBench/video/sta/sta_video/AGGSE.mp4,173,28,14
data/MVBench/video/sta/sta_video/MZZK2.mp4,465,31,16
data/MVBench/video/sta/sta_video/21WN7.mp4,1045,34,18
data/MVBench/video/sta/sta_video/SW5TC.mp4,707,29,15
data/MVBench/video/sta/sta_video/T9N9R.mp4,900,30,15
data/MVBench/video/sta/sta_video/KK7D4.mp4,914,30,16
data/MVBench/video/sta/sta_video/UKSCV.mp4,855,34,18
data/MVBench/video/sta/sta_video/LGJAR.mp4,966,32,17
data/MVBench/video/sta/sta_video/OY3LS.mp4,495,45,23
data/MVBench/video/sta/sta_video/HIKIC.mp4,736,30,16
data/MVBench/video/sta/sta_video/JCT0K.mp4,447,29,15
data/MVBench/video/sta/sta_video/JTXAM.mp4,712,23,12
data/MVBench/video/sta/sta_video/6IL0C.mp4,1174,39,20
data/MVBench/video/sta/sta_video/ZPRJH.mp4,926,30,16
data/MVBench/video/sta/sta_video/0TKKR.mp4,270,44,21
data/MVBench/video/sta/sta_video/N86ED.mp4,476,31,16
data/MVBench/video/sta/sta_video/50E06.mp4,960,32,16
data/MVBench/video/sta/sta_video/2OHTZ.mp4,996,33,17
data/MVBench/video/sta/sta_video/QOYH2.mp4,925,30,16
data/MVBench/video/sta/sta_video/V1WN7.mp4,1081,36,19
data/MVBench/video/sta/sta_video/VXZBA.mp4,938,31,16
data/MVBench/video/sta/sta_video/W1CG2.mp4,733,30,16
data/MVBench/video/sta/sta_video/9JZO2.mp4,633,35,18
data/MVBench/video/sta/sta_video/BIQGN.mp4,730,30,17
data/MVBench/video/sta/sta_video/VFAE3.mp4,1193,39,20
data/MVBench/video/sta/sta_video/2443O.mp4,759,31,16
data/MVBench/video/sta/sta_video/ONMCW.mp4,1054,35,18
data/MVBench/video/sta/sta_video/JIUH7.mp4,837,27,14
data/MVBench/video/sta/sta_video/RFH6M.mp4,541,32,16
data/MVBench/video/sta/sta_video/ZHRPD.mp4,714,29,15
data/MVBench/video/sta/sta_video/ZI1GC.mp4,1020,34,17
data/MVBench/video/sta/sta_video/JVOM3.mp4,939,38,19
data/MVBench/video/sta/sta_video/TU9K1.mp4,253,41,20
data/MVBench/video/sta/sta_video/DOYQE.mp4,1067,35,18
data/MVBench/video/sta/sta_video/USPJK.mp4,193,31,15
data/MVBench/video/sta/sta_video/7IPW7.mp4,853,28,15
data/MVBench/video/sta/sta_video/OWRDE.mp4,728,43,22
data/MVBench/video/sta/sta_video/72M7T.mp4,288,17,9
data/MVBench/video/sta/sta_video/3J9L5.mp4,447,29,15
data/MVBench/video/sta/sta_video/K5NFS.mp4,948,31,16
data/MVBench/video/sta/sta_video/WM6RQ.mp4,533,22,12
data/MVBench/video/sta/sta_video/DLOS7.mp4,705,41,21
data/MVBench/video/sta/sta_video/RPY8D.mp4,919,30,16
data/MVBench/video/sta/sta_video/ZFT06.mp4,187,30,15
data/MVBench/video/sta/sta_video/U502L.mp4,218,35,17
data/MVBench/video/sta/sta_video/TS2DM.mp4,478,31,16
data/MVBench/video/sta/sta_video/ZMY8M.mp4,188,30,15
data/MVBench/video/sta/sta_video/UM5II.mp4,562,33,17
data/MVBench/video/sta/sta_video/3CLVI.mp4,905,30,16
data/MVBench/video/sta/sta_video/OK45U.mp4,504,33,17
data/MVBench/video/sta/sta_video/XXS99.mp4,741,29,15
data/MVBench/video/sta/sta_video/NKE77.mp4,924,30,16
data/MVBench/video/sta/sta_video/D0AGO.mp4,240,39,19
data/MVBench/video/sta/sta_video/O1LMX.mp4,721,30,16
data/MVBench/video/sta/sta_video/TDAY1.mp4,1030,34,18
data/MVBench/video/sta/sta_video/BI6Y4.mp4,1030,34,18
data/MVBench/video/sta/sta_video/1GGRY.mp4,631,21,11
data/MVBench/video/sta/sta_video/QMHK8.mp4,442,58,28
data/MVBench/video/sta/sta_video/HS14N.mp4,932,31,16
data/MVBench/video/sta/sta_video/1LBUG.mp4,934,31,16
data/MVBench/video/sta/sta_video/727IZ.mp4,1042,34,18
data/MVBench/video/sta/sta_video/D7W4E.mp4,922,30,16
data/MVBench/video/sta/sta_video/AHBE8.mp4,852,28,15
data/MVBench/video/sta/sta_video/28BVI.mp4,265,43,21
data/MVBench/video/sta/sta_video/7MRKY.mp4,1099,36,19
data/MVBench/video/sta/sta_video/C10FA.mp4,1103,36,19
data/MVBench/video/sta/sta_video/O3HV7.mp4,1039,34,18
data/MVBench/video/sta/sta_video/4H935.mp4,966,32,17
data/MVBench/video/sta/sta_video/TR652.mp4,888,29,15
data/MVBench/video/sta/sta_video/LR9KL.mp4,906,30,16
data/MVBench/video/sta/sta_video/35ZZP.mp4,1093,36,19
data/MVBench/video/sta/sta_video/ECW3E.mp4,244,39,19
data/MVBench/video/sta/sta_video/JT537.mp4,797,26,14
data/MVBench/video/sta/sta_video/1NJOQ.mp4,1050,35,18
data/MVBench/video/sta/sta_video/W5ZY8.mp4,1005,33,17
data/MVBench/video/sta/sta_video/J95U1.mp4,230,37,18
data/MVBench/video/sta/sta_video/8CCEV.mp4,302,20,11
data/MVBench/video/sta/sta_video/MZZ8Q.mp4,505,30,15
data/MVBench/video/sta/sta_video/6E8GP.mp4,201,32,16
data/MVBench/video/sta/sta_video/J2XFQ.mp4,859,28,15
data/MVBench/video/sta/sta_video/SM4AO.mp4,310,32,17
data/MVBench/video/sta/sta_video/HLB3J.mp4,932,31,16
data/MVBench/video/sta/sta_video/AX46Z.mp4,948,31,16
data/MVBench/video/sta/sta_video/9YOI8.mp4,925,30,16
data/MVBench/video/sta/sta_video/Q5YDL.mp4,1524,50,26
data/MVBench/video/sta/sta_video/G6K7T.mp4,961,40,21
data/MVBench/video/sta/sta_video/L5YHH.mp4,551,36,18
data/MVBench/video/sta/sta_video/HXUI5.mp4,377,48,24
data/MVBench/video/sta/sta_video/FMZOY.mp4,1269,42,22
data/MVBench/video/sta/sta_video/5I5E5.mp4,416,27,14
data/MVBench/video/sta/sta_video/S4P5J.mp4,1244,41,21
data/MVBench/video/sta/sta_video/L2502.mp4,1014,33,17
data/MVBench/video/sta/sta_video/GLSU2.mp4,929,31,16
data/MVBench/video/sta/sta_video/ICQZX.mp4,911,30,16
data/MVBench/video/sta/sta_video/X9M5B.mp4,969,32,17
data/MVBench/video/sta/sta_video/ZIP18.mp4,1021,34,18
data/MVBench/video/sta/sta_video/XT9D4.mp4,557,33,17
data/MVBench/video/sta/sta_video/MNNJS.mp4,951,31,16
data/MVBench/video/sta/sta_video/GAOV2.mp4,398,23,12
data/MVBench/video/sta/sta_video/GL2JW.mp4,907,30,16
data/MVBench/video/sta/sta_video/RX7TC.mp4,811,30,16
data/MVBench/video/sta/sta_video/URK3G.mp4,932,31,16
data/MVBench/video/sta/sta_video/65UVU.mp4,930,31,16
data/MVBench/video/sta/sta_video/E6DLK.mp4,818,27,14
data/MVBench/video/sta/sta_video/NBMH9.mp4,904,37,19
data/MVBench/video/sta/sta_video/3P055.mp4,653,43,22
data/MVBench/video/sta/sta_video/4NHRT.mp4,401,24,12
data/MVBench/video/sta/sta_video/S5KQ1.mp4,724,30,16
data/MVBench/video/sta/sta_video/02DPI.mp4,688,41,21
data/MVBench/video/sta/sta_video/PN1F2.mp4,732,30,16
data/MVBench/video/sta/sta_video/O8T6G.mp4,677,33,17
data/MVBench/video/sta/sta_video/VINM0.mp4,1054,35,18
data/MVBench/video/sta/sta_video/YQOCU.mp4,928,30,16
data/MVBench/video/sta/sta_video/NI15V.mp4,919,30,16
data/MVBench/video/sta/sta_video/ME4YL.mp4,358,23,12
data/MVBench/video/sta/sta_video/B0XI9.mp4,194,31,16
data/MVBench/video/sta/sta_video/XKU2U.mp4,943,32,16
data/MVBench/video/sta/sta_video/O76GM.mp4,973,32,17
data/MVBench/video/sta/sta_video/HSKVH.mp4,918,30,16
data/MVBench/video/sta/sta_video/AB2V6.mp4,907,30,16
data/MVBench/video/sta/sta_video/RBQ9Y.mp4,1726,58,29
data/MVBench/video/sta/sta_video/YAFX0.mp4,1123,37,19
data/MVBench/video/sta/sta_video/VXOE4.mp4,750,31,16
data/MVBench/video/sta/sta_video/RNLTR.mp4,392,23,12
data/MVBench/video/sta/sta_video/BDY1V.mp4,188,30,15
data/MVBench/video/sta/sta_video/3W1GP.mp4,1051,35,18
data/MVBench/video/sta/sta_video/98W87.mp4,256,26,13
data/MVBench/video/sta/sta_video/I52A6.mp4,1070,37,19
data/MVBench/video/ssv2_video/134716.webm,34,2,2
data/MVBench/video/ssv2_video/126951.webm,40,3,2
data/MVBench/video/ssv2_video/220346.webm,60,5,3
data/MVBench/video/ssv2_video/178214.webm,41,3,2
data/MVBench/video/ssv2_video/37715.webm,35,2,2
data/MVBench/video/ssv2_video/112665.webm,43,3,2
data/MVBench/video/ssv2_video/211030.webm,34,2,2
data/MVBench/video/ssv2_video/46338.webm,63,5,3
data/MVBench/video/ssv2_video/43069.webm,56,4,3
data/MVBench/video/ssv2_video/108710.webm,42,3,2
data/MVBench/video/ssv2_video/41003.webm,25,2,2
data/MVBench/video/ssv2_video/4049.webm,46,3,2
data/MVBench/video/ssv2_video/76215.webm,32,2,2
data/MVBench/video/ssv2_video/65069.webm,71,5,3
data/MVBench/video/ssv2_video/192841.webm,35,2,2
data/MVBench/video/ssv2_video/134649.webm,48,4,2
data/MVBench/video/ssv2_video/119971.webm,21,1,1
data/MVBench/video/ssv2_video/184891.webm,69,5,3
data/MVBench/video/ssv2_video/197680.webm,66,5,3
data/MVBench/video/ssv2_video/171804.webm,24,2,1
data/MVBench/video/ssv2_video/102700.webm,46,3,2
data/MVBench/video/ssv2_video/159894.webm,48,4,2
data/MVBench/video/ssv2_video/114154.webm,64,5,3
data/MVBench/video/ssv2_video/88927.webm,60,5,3
data/MVBench/video/ssv2_video/87807.webm,66,5,3
data/MVBench/video/ssv2_video/14384.webm,34,2,2
data/MVBench/video/ssv2_video/117779.webm,54,4,3
data/MVBench/video/ssv2_video/76039.webm,62,5,3
data/MVBench/video/ssv2_video/111947.webm,61,5,3
data/MVBench/video/ssv2_video/101156.webm,47,3,2
data/MVBench/video/ssv2_video/69661.webm,56,4,3
data/MVBench/video/ssv2_video/180257.webm,32,2,2
data/MVBench/video/ssv2_video/40326.webm,36,3,2
data/MVBench/video/ssv2_video/8529.webm,69,5,3
data/MVBench/video/ssv2_video/62735.webm,29,2,2
data/MVBench/video/ssv2_video/205422.webm,65,5,3
data/MVBench/video/ssv2_video/182876.webm,36,3,2
data/MVBench/video/ssv2_video/196423.webm,62,5,3
data/MVBench/video/ssv2_video/203562.webm,52,4,3
data/MVBench/video/ssv2_video/112330.webm,36,3,2
data/MVBench/video/ssv2_video/93560.webm,15,1,1
data/MVBench/video/ssv2_video/51645.webm,49,4,3
data/MVBench/video/ssv2_video/7213.webm,64,5,3
data/MVBench/video/ssv2_video/214306.webm,36,3,2
data/MVBench/video/ssv2_video/142564.webm,46,3,3
data/MVBench/video/ssv2_video/181302.webm,34,2,2
data/MVBench/video/ssv2_video/94943.webm,43,3,2
data/MVBench/video/ssv2_video/165379.webm,57,4,3
data/MVBench/video/ssv2_video/193554.webm,53,4,3
data/MVBench/video/ssv2_video/20672.webm,20,1,1
data/MVBench/video/ssv2_video/57020.webm,29,2,2
data/MVBench/video/ssv2_video/448.webm,22,1,1
data/MVBench/video/ssv2_video/77265.webm,67,5,3
data/MVBench/video/ssv2_video/144629.webm,52,4,3
data/MVBench/video/ssv2_video/99214.webm,37,3,2
